# A Mass flow rate [kg/h] 
# Avg: 76032.6316
# Median: 72854.0634
# Mode: 0.0000
# Max: 218864.7400
# Min: -9986.9362

Index,Date,Trigger,A Flow velocity [m/s],A Mass flow rate [kg/h],A Sound speed [m/s],A Transducer temp. (->) [�C],A Transducer temp. (>-) [�C]
301,12/2/2025 11:06:44 AM,0,1.38399994373322,105639.223480225,1583.70202636719,17,17
302,12/2/2025 11:06:45 AM,0,1.52900004386902,116677.043151855,1583.69799804688,17,17
303,12/2/2025 11:06:46 AM,0,1.51499994844198,115664.822530747,1583.69702148438,17,17
304,12/2/2025 11:06:47 AM,0,1.54799996316433,118185.704612732,1583.69702148438,16,17
305,12/2/2025 11:06:48 AM,0,1.65400004386902,126227.556037903,1583.69201660156,16,17
306,12/2/2025 11:06:49 AM,0,1.59999999403954,122171.74873352,1583.68005371094,16,17
307,12/2/2025 11:06:50 AM,0,1.59600001573562,121782.424163819,1583.67199707031,16,17
308,12/2/2025 11:06:51 AM,0,1.54399991035462,117810.083770752,1583.67395019531,16,17
309,12/2/2025 11:06:52 AM,0,1.68200004100799,128385.71548462,1583.67395019531,16,17
310,12/2/2025 11:06:53 AM,0,1.6690000295639,127418.156433106,1583.67504882812,16,17
311,12/2/2025 11:06:54 AM,0,1.6599999666214,126691.136169434,1583.67504882812,16,17
312,12/2/2025 11:06:55 AM,0,1.56299984455109,119271.924591065,1583.67504882812,16,17
313,12/2/2025 11:06:56 AM,0,1.47000002861023,112180.311584473,1583.67700195312,16,17
314,12/2/2025 11:06:57 AM,0,1.42599999904633,108833.869171142,1583.67700195312,17,17
315,12/2/2025 11:06:58 AM,0,1.34300005435944,102536.444091797,1583.67504882812,17,17
316,12/2/2025 11:06:59 AM,0,1.24099993705749,94701.969909668,1583.67504882812,17,17
317,12/2/2025 11:07:00 AM,0,1.1469999551773,87550.350952148,1583.67895507812,17,17
318,12/2/2025 11:07:01 AM,0,1.05000007152557,80153.366088867,1583.67895507812,17,17
319,12/2/2025 11:07:02 AM,0,1.00499999523163,76713.56048584,1583.67395019531,17,17
320,12/2/2025 11:07:03 AM,0,1.01500010490418,77432.464599609,1583.67395019531,17,17
321,12/2/2025 11:07:04 AM,0,1.0130000114441,77251.162719727,1583.67895507812,17,17
322,12/2/2025 11:07:05 AM,0,1.01300001144409,77329.426574707,1583.68103027344,17,17
323,12/2/2025 11:07:06 AM,0,1.01100003719329,77156.858825684,1583.68103027344,17,17
324,12/2/2025 11:07:07 AM,0,1.00399994850159,76620.547485352,1583.68505859375,17,17
325,12/2/2025 11:07:08 AM,0,0.99899983406067,76269.74029541,1583.68395996094,17,17
326,12/2/2025 11:07:09 AM,0,1,76333.955383301,1583.68395996094,17,17
327,12/2/2025 11:07:10 AM,0,1.00099992752075,76362.149047851,1583.68395996094,17,17
328,12/2/2025 11:07:11 AM,0,1.00099992752075,76387.980651855,1583.68505859375,17,17
329,12/2/2025 11:07:12 AM,0,0.99299991130829,75807.051086426,1583.68603515625,17,17
330,12/2/2025 11:07:13 AM,0,0.98599994182587,75256.224060058,1583.67004394531,17,17
331,12/2/2025 11:07:14 AM,0,0.98399996757507,75082.859802246,1583.65405273438,17,17
332,12/2/2025 11:07:15 AM,0,0.9889999628067,75458.866882325,1583.65405273438,17,17
333,12/2/2025 11:07:16 AM,0,0.98199999332428,74976.649475097,1583.64697265625,17,17
334,12/2/2025 11:07:17 AM,0,0.97899997234345,74653.651428222,1583.63903808594,17,17
335,12/2/2025 11:07:18 AM,0,0.97500014305115,74424.105834961,1583.63903808594,17,17
336,12/2/2025 11:07:19 AM,0,0.97799992561341,74612.178039551,1583.63500976562,17,17
337,12/2/2025 11:07:20 AM,0,0.97699999809265,74589.134216309,1583.625,17,17
338,12/2/2025 11:07:21 AM,0,0.98400008678436,75105.519104004,1583.61499023438,17,17
339,12/2/2025 11:07:22 AM,0,0.99199986457824,75674.555969239,1583.59301757812,17,17
340,12/2/2025 11:07:23 AM,0,0.99499988555908,75941.784667969,1583.59301757812,17,17
341,12/2/2025 11:07:24 AM,0,0.99000000953675,75613.705444336,1583.57702636719,17,17
342,12/2/2025 11:07:25 AM,0,0.98799991607666,75370.440673828,1583.56604003906,17,17
343,12/2/2025 11:07:26 AM,0,0.9909999370575,75612.153625488,1583.54699707031,17,17
344,12/2/2025 11:07:27 AM,0,0.99000000953675,75568.798828125,1583.53698730469,17,17
345,12/2/2025 11:07:28 AM,0,0.99900007247925,76249.140930176,1583.53698730469,17,17
346,12/2/2025 11:07:29 AM,0,1.00499999523163,76645.678710937,1583.51501464844,17,17
347,12/2/2025 11:07:30 AM,0,0.99500000476837,75951.837158203,1583.5,17,17
348,12/2/2025 11:07:31 AM,0,0.99999988079071,76310.403442383,1583.48901367188,17,17
349,12/2/2025 11:07:32 AM,0,1.00200009346008,76538.081359863,1583.48901367188,17,17
350,12/2/2025 11:07:33 AM,0,0.99799990653991,76219.491577148,1583.47595214844,17,17
351,12/2/2025 11:07:34 AM,0,0.98999989032745,75567.576599121,1583.46398925781,17,17
352,12/2/2025 11:07:35 AM,0,0.98999989032745,75557.977294922,1583.46997070312,17,17
353,12/2/2025 11:07:36 AM,0,0.98800003528595,75459.36126709,1583.46997070312,17,17
354,12/2/2025 11:07:37 AM,0,0.98599994182586,75277.084350586,1583.4580078125,17,17
355,12/2/2025 11:07:38 AM,0,0.98299992084503,75008.537292481,1583.44995117188,17,17
356,12/2/2025 11:07:39 AM,0,0.98300004005433,75032.968139648,1583.44995117188,17,17
357,12/2/2025 11:07:40 AM,0,0.97800004482269,74626.762390136,1583.43994140625,17,17
358,12/2/2025 11:07:41 AM,0,0.98199999332428,74929.806518555,1583.4150390625,17,17
359,12/2/2025 11:07:42 AM,0,0.97999989986419,74828.567504883,1583.39599609375,17,17
360,12/2/2025 11:07:43 AM,0,0.98799991607666,75409.524536133,1583.39599609375,17,17
361,12/2/2025 11:07:44 AM,0,0.99199986457825,75719.407653808,1583.38903808594,17,17
362,12/2/2025 11:07:45 AM,0,0.9909999370575,75590.840148926,1583.39599609375,17,17
363,12/2/2025 11:07:46 AM,0,2.83999991416931,216756.120300293,1583.39794921875,17,17
364,12/2/2025 11:07:47 AM,0,2.84800004959106,217393.780517578,1583.39501953125,17,17
365,12/2/2025 11:07:48 AM,0,2.85400009155273,217806.564331055,1583.38403320312,17,17
366,12/2/2025 11:07:49 AM,0,2.85700011253357,218072.845458984,1583.38403320312,17,17
367,12/2/2025 11:07:50 AM,0,2.85599994659424,217968.914794922,1583.375,17,17
368,12/2/2025 11:07:51 AM,0,2.8510000705719,217642.895507812,1583.373046875,17,17
369,12/2/2025 11:07:52 AM,0,2.85199999809265,217697.799682617,1583.373046875,17,17
370,12/2/2025 11:07:53 AM,0,2.8529999256134,217767.878723145,1583.36499023438,17,17
371,12/2/2025 11:07:54 AM,0,2.8529999256134,217724.578857422,1583.36303710938,17,17
372,12/2/2025 11:07:55 AM,0,2.84599995613098,217246.096801758,1583.37097167969,17,17
373,12/2/2025 11:07:56 AM,0,2.84100008010864,216871.490478516,1583.36499023438,17,17
374,12/2/2025 11:07:57 AM,0,2.84200000762939,216899.574279785,1583.36499023438,17,17
375,12/2/2025 11:07:58 AM,0,2.83699989318848,216514.984130859,1583.35705566406,17,17
376,12/2/2025 11:07:59 AM,0,2.83599996566772,216466.69921875,1583.33996582031,17,17
377,12/2/2025 11:08:00 AM,0,2.83100008964539,216106.883239746,1583.33996582031,17,17
378,12/2/2025 11:08:01 AM,0,2.82800006866455,215835.823059082,1583.32897949219,17,17
379,12/2/2025 11:08:02 AM,0,2.82800006866455,215818.05267334,1583.31799316406,17,17
380,12/2/2025 11:08:03 AM,0,2.83100008964539,216075.407409668,1583.30603027344,17,17
381,12/2/2025 11:08:04 AM,0,2.83599996566772,216460.121154785,1583.2900390625,17,17
382,12/2/2025 11:08:05 AM,0,2.83400011062622,216336.387634277,1583.2900390625,17,17
383,12/2/2025 11:08:06 AM,0,2.83500003814697,216375.993347168,1583.28894042969,17,17
384,12/2/2025 11:08:07 AM,0,2.83999991416931,216775.772094727,1583.28503417969,17,17
385,12/2/2025 11:08:08 AM,0,2.84100008010864,216816.51763916,1583.27502441406,17,17
386,12/2/2025 11:08:09 AM,0,2.84599995613098,217262.08190918,1583.27502441406,17,17
387,12/2/2025 11:08:10 AM,0,2.84699988365173,217326.763916016,1583.27001953125,17,17
388,12/2/2025 11:08:11 AM,0,2.84800004959106,217383.824157715,1583.26794433594,17,17
389,12/2/2025 11:08:12 AM,0,2.85599994659424,217976.68762207,1583.26794433594,17,17
390,12/2/2025 11:08:13 AM,0,2.86700010299683,218858.340454102,1583.26000976562,17,17
391,12/2/2025 11:08:14 AM,0,2.86700010299683,218864.739990234,1583.26000976562,17,17
392,12/2/2025 11:08:15 AM,0,2.86299991607666,218548.471069336,1583.2490234375,17,17
393,12/2/2025 11:08:16 AM,0,2.85999989509583,218302.830505371,1583.2490234375,17,17
394,12/2/2025 11:08:17 AM,0,2.86199998855591,218478.52935791,1583.25,17,17
395,12/2/2025 11:08:18 AM,0,2.86400008201599,218597.483825684,1583.25,17,17
396,12/2/2025 11:08:19 AM,0,2.86500000953674,218684.001159668,1583.24694824219,17,17
397,12/2/2025 11:08:20 AM,0,2.86500000953674,218638.078308105,1583.24096679688,17,17
398,12/2/2025 11:08:21 AM,0,2.86299991607666,218526.580810547,1583.24096679688,17,17
399,12/2/2025 11:08:22 AM,0,2.86199998855591,218445.295715332,1583.248046875,17,17
400,12/2/2025 11:08:23 AM,0,2.8659999370575,218788.618469238,1583.24597167969,17,17
401,12/2/2025 11:08:24 AM,0,2.8659999370575,218773.85559082,1583.25,17,17
402,12/2/2025 11:08:25 AM,0,2.86400008201599,218602.015686035,1583.25,17,17
403,12/2/2025 11:08:26 AM,0,2.8659999370575,218769.090270996,1583.24597167969,17,17
404,12/2/2025 11:08:27 AM,0,2.86199998855591,218457.655334473,1583.23803710938,17,17
405,12/2/2025 11:08:28 AM,0,2.85999989509583,218307.788085938,1583.23400878906,17,17
406,12/2/2025 11:08:29 AM,0,2.8510000705719,217609.030151367,1583.23303222656,17,17
407,12/2/2025 11:08:30 AM,0,2.84999990463257,217536.273193359,1583.22802734375,17,17
408,12/2/2025 11:08:31 AM,0,2.84699988365173,217267.877197266,1583.22802734375,17,17
409,12/2/2025 11:08:32 AM,0,2.84899997711182,217417.071533203,1583.22094726562,17,17
410,12/2/2025 11:08:33 AM,0,2.8529999256134,217751.234436035,1583.21899414062,17,17
411,12/2/2025 11:08:34 AM,0,2.85800004005432,218155.133056641,1583.21704101562,17,17
412,12/2/2025 11:08:35 AM,0,2.85199999809265,217694.105529785,1583.21704101562,17,17
413,12/2/2025 11:08:36 AM,0,0,0,1583.20703125,17,17
