Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Mass (+) [kg]	A Mass (-) [kg]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
3093	11/22/2025 9:06:56 AM		5.15999984741211	999.716377258301	6508.62424905331	∞	518.469970703125	145	146	30	104.300003051758	57	262.791815400124	17	7	6	17	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3094	11/22/2025 9:07:06 AM		NaN	NaN	∞	∞	516.276977539062	145	146	30	104.300003051758	83	NaN	19	8	8	33	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3095	11/22/2025 9:07:16 AM		4.8899998664856	947.250759601593	6514.77881952854	∞	525.206970214844	145	146	30	104.300003051758	78	249.041068553925	14	7	6	23	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3096	11/22/2025 9:07:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	37	NaN	15	7	7	37	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3097	11/22/2025 9:07:36 AM		NaN	NaN	∞	∞	520.901977539062	145	146	30	104.300003051758	85	NaN	15	7	8	41	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3098	11/22/2025 9:07:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	60	NaN	15	8	5	34	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3099	11/22/2025 9:07:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	34	NaN	17	8	8	40	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3100	11/22/2025 9:08:06 AM		NaN	NaN	∞	∞	516.416015625	145	146	30	104.300003051758	87	NaN	18	7	8	33	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3101	11/22/2025 9:08:16 AM		NaN	NaN	∞	∞	528.831970214844	145	146	30	104.300003051758	57	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3102	11/22/2025 9:08:26 AM		NaN	NaN	∞	∞	525.47802734375	145	146	30	104.300003051758	86	NaN	20	8	8	34	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3103	11/22/2025 9:08:36 AM		NaN	NaN	∞	∞	514.322021484375	145	146	30	104.300003051758	96	NaN	18	7	6	20	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3104	11/22/2025 9:08:46 AM		4.59299993515015	889.748382568359	6538.27309260998	∞	514.418029785156	145	146	30	104.300003051758	90	233.915260434151	18	8	6	32	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3105	11/22/2025 9:08:56 AM		4.48899984359741	869.677412509918	6540.74850078408	∞	514.468017578125	145	146	30	104.300003051758	79	228.618702292442	18	8	6	41	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3106	11/22/2025 9:09:06 AM		4.59999990463257	891.086214780807	6543.28718735758	∞	530.190002441406	145	146	30	104.300003051758	48	234.27177965641	21	8	6	28	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3107	11/22/2025 9:09:16 AM		4.56099987030029	883.531934022903	6545.41838095818	∞	515.841979980469	145	146	30	104.300003051758	78	232.285550236702	16	7	7	35	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3108	11/22/2025 9:09:26 AM		4.51599979400635	874.849838018417	6547.86710241173	∞	515.414001464844	145	146	30	104.300003051758	86	229.993763566017	16	7	10	28	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3109	11/22/2025 9:09:36 AM		4.49900007247925	871.566385030746	6550.42307875042	∞	514.919982910156	145	146	30	104.300003051758	87	229.1279733181	17	8	8	27	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3110	11/22/2025 9:09:46 AM		4.45499992370605	863.135021924973	6552.95688470189	∞	521.848999023438	145	146	30	104.300003051758	90	226.887121796608	15	9	8	18	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3111	11/22/2025 9:09:56 AM		4.47800016403198	867.484706640244	6555.39622839277	∞	514.648010253906	145	146	30	104.300003051758	86	228.058469295502	13	9	9	19	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3112	11/22/2025 9:10:06 AM		4.48999977111816	869.87407207489	6557.68141003435	∞	518.06201171875	145	146	31	102.809997558594	84	228.669610619545	13	9	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3113	11/22/2025 9:10:16 AM		4.46700000762939	865.469992160797	6560.22283588832	∞	515.393005371094	145	146	31	102.809997558594	89	227.498263120651	13	8	10	17	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3114	11/22/2025 9:10:26 AM		4.44500017166138	861.158448457718	6562.53310449158	∞	514.578002929688	145	146	31	102.809997558594	82	226.37782394886	14	8	10	23	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3115	11/22/2025 9:10:36 AM		4.35099983215332	842.993670701981	6564.96671190595	∞	514.013977050781	145	146	30	104.300003051758	87	221.590536832809	15	8	9	28	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3116	11/22/2025 9:10:46 AM		4.39300012588501	851.142865419388	6567.22162901347	∞	518.224975585938	145	146	30	104.300003051758	80	223.729544878006	15	7	6	23	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3117	11/22/2025 9:10:56 AM		4.35300016403198	843.281418085098	6569.45730858034	∞	514.341003417969	145	146	30	104.300003051758	82	221.69239372015	15	7	7	23	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3118	11/22/2025 9:11:06 AM		4.26599979400635	826.404047012329	6571.76700943446	∞	514.094970703125	145	146	30	104.300003051758	82	217.261612415314	15	8	7	41	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3119	11/22/2025 9:11:16 AM		4.24499988555908	822.404444217682	6574.1896959368	∞	514.151000976562	145	146	30	104.300003051758	80	216.192108392715	13	9	7	28	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3120	11/22/2025 9:11:26 AM		4.26999998092651	827.247816324234	6576.26558623201	∞	516.526977539062	145	146	30	104.300003051758	77	217.465326189995	13	8	7	28	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3121	11/22/2025 9:11:36 AM		4.24499988555908	822.298014163971	6578.75596923864	∞	516.976013183594	145	146	30	104.300003051758	81	216.192108392715	12	9	7	27	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3122	11/22/2025 9:11:46 AM		4.21099996566772	815.818333625793	6580.84820028133	∞	517.221984863281	145	146	30	104.300003051758	76	214.460527896881	12	8	8	21	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3123	11/22/2025 9:11:56 AM		NaN	NaN	∞	∞	517.393981933594	145	146	30	104.300003051758	74	NaN	14	8	7	39	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3124	11/22/2025 9:12:06 AM		4.15100002288818	804.183930158615	6585.52702962346	∞	514.570007324219	145	146	30	104.300003051758	63	211.40480786562	12	8	6	27	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3125	11/22/2025 9:12:16 AM		NaN	NaN	∞	∞	516.815979003906	145	146	30	104.300003051758	32	NaN	17	8	7	26	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3126	11/22/2025 9:12:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	12	8	8	23	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3127	11/22/2025 9:12:36 AM		4.17500019073486	808.901077508926	6591.4814595703	∞	520.726989746094	145	146	30	104.300003051758	70	212.627103924751	13	8	8	30	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3128	11/22/2025 9:12:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	17	9	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3129	11/22/2025 9:12:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	12	9	6	37	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3130	11/22/2025 9:13:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	12	9	8	27	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3131	11/22/2025 9:13:16 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	12	8	9	30	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3132	11/22/2025 9:13:26 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	0	NaN	19	8	8	20	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3133	11/22/2025 9:13:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	12	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3134	11/22/2025 9:13:46 AM		4.09499979019165	793.282467126846	6607.55528649428	∞	522.598999023438	145	146	30	104.300003051758	17	208.552801609039	18	8	7	34	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3135	11/22/2025 9:13:56 AM		NaN	NaN	∞	∞	516.875	145	146	30	104.300003051758	47	NaN	13	9	9	30	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3136	11/22/2025 9:14:06 AM		NaN	NaN	∞	∞	513.635986328125	145	146	30	104.300003051758	44	NaN	13	8	8	34	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3137	11/22/2025 9:14:16 AM		4.01000022888184	776.805710792542	6614.03831887731	∞	513.487976074219	145	146	30	104.300003051758	51	204.223877191544	12	8	8	32	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3138	11/22/2025 9:14:26 AM		3.96700000762939	768.468117713928	6616.24344549069	∞	516.632995605469	145	146	30	104.300003051758	62	202.033947408199	12	8	8	27	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3139	11/22/2025 9:14:36 AM		3.96199989318848	767.513197660446	6618.23428435365	∞	513.914001464844	145	146	30	104.300003051758	61	201.779298484325	13	8	7	31	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3140	11/22/2025 9:14:46 AM		4.05399990081787	785.46296954155	6620.53647164742	∞	523.97998046875	145	146	30	104.300003051758	31	206.464728713036	11	9	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3141	11/22/2025 9:14:56 AM		NaN	NaN	∞	∞	519.296020507812	145	146	30	104.300003051758	58	NaN	13	8	6	36	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3142	11/22/2025 9:15:06 AM		3.97300004959106	769.616800546646	6624.83474746088	∞	515.77099609375	145	146	30	104.300003051758	33	202.339518070221	15	8	7	37	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3143	11/22/2025 9:15:16 AM		3.97499990463257	770.020687580109	6626.90680898468	∞	515.901000976562	145	146	30	104.300003051758	47	202.441374957561	13	8	7	27	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3144	11/22/2025 9:15:26 AM		3.94099998474121	763.409793376923	6629.03839727978	∞	516.174011230469	145	146	30	104.300003051758	42	200.709794461727	12	7	9	36	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3145	11/22/2025 9:15:36 AM		3.98799991607666	772.533541917801	6631.28499201427	∞	515.486999511719	145	146	30	104.300003051758	63	203.103438019753	13	7	7	37	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3146	11/22/2025 9:15:46 AM		4.00899982452393	776.592046022415	6633.26969685148	∞	514.067016601562	145	146	30	104.300003051758	54	204.172942042351	15	7	6	21	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3147	11/22/2025 9:15:56 AM		NaN	NaN	∞	∞	513.56298828125	145	146	30	104.300003051758	50	NaN	15	8	7	17	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3148	11/22/2025 9:16:06 AM		3.95499992370605	766.126012802124	6637.65011159073	∞	513.497009277344	145	146	30	104.300003051758	65	201.422792673111	15	9	6	24	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3149	11/22/2025 9:16:16 AM		3.94899988174438	765.12930393219	6639.81576808285	∞	516.510009765625	145	146	30	104.300003051758	69	201.117222011089	14	8	8	31	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3150	11/22/2025 9:16:26 AM		NaN	NaN	∞	∞	513.593994140625	145	146	30	104.300003051758	53	NaN	17	10	9	30	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3151	11/22/2025 9:16:36 AM		3.91300010681152	758.056962490082	6643.51452117901	∞	513.703979492188	145	146	30	104.300003051758	51	199.28379803896	14	9	8	23	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3152	11/22/2025 9:16:46 AM		NaN	NaN	∞	∞	513.60498046875	145	146	30	104.300003051758	57	NaN	13	8	6	21	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3153	11/22/2025 9:16:56 AM		3.94099998474121	763.488757610321	6647.65514216315	∞	513.716003417969	145	146	30	104.300003051758	77	200.709794461727	13	8	7	41	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3154	11/22/2025 9:17:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	8	7	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3155	11/22/2025 9:17:16 AM		NaN	NaN	∞	∞	516.1669921875	145	146	30	104.300003051758	33	NaN	14	8	7	22	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3156	11/22/2025 9:17:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	16	8	8	28	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3157	11/22/2025 9:17:36 AM		4.01200008392334	777.207183837891	6656.78555991245	∞	521.351989746094	145	146	30	104.300003051758	43	204.325734078884	14	8	8	28	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3158	11/22/2025 9:17:46 AM		NaN	NaN	∞	∞	516.796997070312	145	146	30	104.300003051758	68	NaN	14	7	9	17	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3159	11/22/2025 9:17:56 AM		3.96399998664856	767.900240421295	6660.83597819251	∞	514.054992675781	145	146	30	104.300003051758	70	201.881155371666	12	7	10	31	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3160	11/22/2025 9:18:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	14	8	10	21	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3161	11/22/2025 9:18:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	12	9	9	31	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3162	11/22/2025 9:18:26 AM		NaN	NaN	∞	∞	517.018981933594	145	146	30	104.300003051758	41	NaN	16	9	7	14	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3163	11/22/2025 9:18:36 AM		4.38100004196167	848.698139190674	6671.33185046656	∞	513.481018066406	145	146	30	104.300003051758	49	223.118403553963	13	8	9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3164	11/22/2025 9:18:46 AM		NaN	NaN	∞	∞	513.6669921875	145	146	30	104.300003051758	57	NaN	12	8	7	25	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3165	11/22/2025 9:18:56 AM		NaN	NaN	∞	∞	513.77001953125	145	146	30	104.300003051758	45	NaN	12	8	7	36	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3166	11/22/2025 9:19:06 AM		NaN	NaN	∞	∞	514.210998535156	145	146	30	104.300003051758	60	NaN	15	8	5	29	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3167	11/22/2025 9:19:16 AM		4.02400016784668	779.596495628357	6679.87372290089	∞	513.677978515625	145	146	30	104.300003051758	34	204.936875402927	13	8	6	29	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3168	11/22/2025 9:19:26 AM		NaN	NaN	∞	∞	513.681030273438	145	146	30	104.300003051758	54	NaN	15	8	8	32	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3169	11/22/2025 9:19:36 AM		3.98900008201599	772.715020179749	6684.09092181667	∞	519.309997558594	145	147	30	104.300003051758	10	203.154373168945	13	8	6	30	0	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3170	11/22/2025 9:19:46 AM		3.98600006103516	772.233134508133	6686.38545185819	∞	518.9169921875	145	147	30	104.300003051758	44	203.001581132412	13	8	7	26	0	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3171	11/22/2025 9:19:56 AM		NaN	NaN	∞	∞	518.184997558594	145	146	30	104.300003051758	58	NaN	17	8	7	33	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3172	11/22/2025 9:20:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	16	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3173	11/22/2025 9:20:16 AM		NaN	NaN	∞	∞	518.114013671875	145	147	30	104.300003051758	15	NaN	13	8	8	29	3	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3174	11/22/2025 9:20:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	48	NaN	15	9	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3175	11/22/2025 9:20:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	48	NaN	15	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3176	11/22/2025 9:20:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	15	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3177	11/22/2025 9:20:56 AM		NaN	NaN	∞	∞	515.719970703125	145	146	30	104.300003051758	78	NaN	13	8	6	24	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3178	11/22/2025 9:21:06 AM		NaN	NaN	∞	∞	514.638977050781	145	146	30	104.300003051758	70	NaN	15	8	7	31	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3179	11/22/2025 9:21:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	70	NaN	15	8	7	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3180	11/22/2025 9:21:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	70	NaN	15	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3181	11/22/2025 9:21:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	8	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3182	11/22/2025 9:21:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	7	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3183	11/22/2025 9:21:56 AM		4.12099981307983	798.391807079315	6690.86834200963	∞	519.267028808594	145	146	30	104.300003051758	70	209.876954555511	15	9	9	27	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3184	11/22/2025 9:22:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	67	NaN	12	9	8	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3185	11/22/2025 9:22:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	15	8	8	44	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3186	11/22/2025 9:22:26 AM		NaN	NaN	∞	∞	∞	145	147	30	104.300003051758	39	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3187	11/22/2025 9:22:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3188	11/22/2025 9:22:46 AM		NaN	NaN	∞	∞	521.010009765625	145	146	30	104.300003051758	78	NaN	13	8	7	24	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3189	11/22/2025 9:22:56 AM		4.19600009918213	812.909477949142	6704.369061393	∞	519.156005859375	145	147	30	104.300003051758	74	213.696594536304	13	8	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3190	11/22/2025 9:23:06 AM		4.53299999237061	878.22362780571	6706.65173336611	∞	529.664978027344	145	146	30	104.300003051758	45	230.859553813934	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3191	11/22/2025 9:23:16 AM		4.5310001373291	877.824515104294	6708.92766353236	∞	529.47802734375	145	146	30	104.300003051758	48	230.757710337639	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3192	11/22/2025 9:23:26 AM		NaN	NaN	∞	∞	513.981018066406	145	146	30	104.300003051758	66	NaN	13	9	6	24	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3193	11/22/2025 9:23:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	0	NaN	13	8	6	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3194	11/22/2025 9:23:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	43	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3195	11/22/2025 9:23:56 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	43	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3196	11/22/2025 9:24:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	81	NaN	12	8	7	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3197	11/22/2025 9:24:16 AM		NaN	NaN	∞	∞	∞	145	147	30	104.300003051758	0	NaN	12	8	7	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3198	11/22/2025 9:24:26 AM		NaN	NaN	∞	∞	537.35400390625	145	146	30	104.300003051758	27	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3199	11/22/2025 9:24:36 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	56	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3200	11/22/2025 9:24:46 AM		4.65100002288818	901.028037071228	6720.99668339389	∞	543.179992675781	145	147	30	104.300003051758	49	236.869123578072	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3201	11/22/2025 9:24:56 AM		NaN	NaN	∞	∞	∞	145	147	30	104.300003051758	33	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3202	11/22/2025 9:25:06 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	70	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3203	11/22/2025 9:25:16 AM		4.56899976730347	885.218614339828	6728.00960260379	∞	528.242980957031	145	146	30	104.300003051758	57	232.692977786064	15	8	7	29	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3204	11/22/2025 9:25:26 AM		NaN	NaN	∞	∞	537.828002929688	145	146	30	104.300003051758	50	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3205	11/22/2025 9:25:36 AM		NaN	NaN	∞	∞	538.802001953125	145	146	30	104.300003051758	56	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3206	11/22/2025 9:25:46 AM		NaN	NaN	∞	∞	531.526977539062	145	146	31	102.809997558594	65	NaN	16	9	8	21	3	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3207	11/22/2025 9:25:56 AM		4.55100011825562	881.705296039581	6739.05355282623	∞	520.127014160156	145	146	30	104.300003051758	87	231.776279211044	15	9	9	15	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3208	11/22/2025 9:26:06 AM		4.64099979400635	899.127155542374	6741.61342451472	∞	522.242004394531	145	146	30	104.300003051758	89	236.359852552414	16	7	7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3209	11/22/2025 9:26:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	80	NaN	16	8	8	22	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3210	11/22/2025 9:26:26 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	52	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3211	11/22/2025 9:26:36 AM		NaN	NaN	∞	∞	∞	145	146	31	102.809997558594	42	NaN	14	8	9	26	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3212	11/22/2025 9:26:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	71	NaN	14	8	9	22	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3213	11/22/2025 9:26:56 AM		NaN	NaN	∞	∞	∞	145	147	30	104.300003051758	1	NaN	17	8	8	17	2	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3214	11/22/2025 9:27:06 AM		NaN	NaN	∞	∞	530.616027832031	145	146	30	104.300003051758	53	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3215	11/22/2025 9:27:16 AM		4.70499992370605	911.582100391388	6757.24423693617	∞	543.976989746094	145	146	30	104.300003051758	62	239.619272947311	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3216	11/22/2025 9:27:26 AM		4.74100017547607	918.523228168488	6761.83521513392	∞	543.724975585938	145	147	30	104.300003051758	45	241.452723741531	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3217	11/22/2025 9:27:36 AM		4.78900003433228	927.80978679657	6764.1632621338	∞	540.286987304688	145	146	30	104.300003051758	51	243.897289037704	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3218	11/22/2025 9:27:46 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	48	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3219	11/22/2025 9:27:56 AM		NaN	NaN	∞	∞	543.903991699219	145	146	30	104.300003051758	58	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
3220	11/22/2025 9:28:06 AM		NaN	NaN	∞	∞	534.359985351562	145	147	30	104.300003051758	62	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	147.272727272727
3221	11/22/2025 9:28:16 AM		NaN	NaN	∞	∞	∞	145	146	30	104.300003051758	57	NaN	14	8	8	26	2	0	0	0	0	0	0	0	0	0	0	0	0	146.767676767677
